"WONUM","STATUS","STATUSDATE","ZZCREATEDATE","LOCATION","DESCRIPTION","FAILURECODE","PROBLEMCODE","JPNUM","ZZREQNUM","FIRSTAPPRSTATUS","ZZLEADPOSSIBLE","ZZLEAD","ZZSUBWORKTYPE","ZZWORKOWNER","PARENT","PARENTSTATUS","PARENTSTATUSDATE","PARENTCRAFT","PARENTFC","PARENTPC"
"91942240",WTSCH,2022-05-19 22:45:38.000,2022-05-19 22:45:38.000,"038.01.001.F02.02E",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227236",CLOSE,2022-07-08 23:32:33.000,VENDOR,,
"91945504",WTSCH,2022-05-19 22:52:16.000,2022-05-19 22:52:16.000,"038.01.001.F01.01F",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227225",CLOSE,2022-07-08 23:32:49.000,VENDOR,,
"72930319",APPR,2022-05-20 12:49:07.000,2020-03-12 10:12:26.000,"038.03.003.F02.02G.KIT01","2208043-18",FLOOR,FLOORTILESDML,V10001,,APPR,,1,ASSESSMENT,DEV038,"70385888",CLOSE,2020-03-12 20:00:55.000,MAINT,,
"91991274",WTSCH,2022-05-20 22:16:03.000,2022-05-20 22:16:03.000,"038.08.008.F14.14E",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87229272",CLOSE,2022-05-20 23:30:01.000,VENDOR,,
"91991283",WTSCH,2022-05-20 22:16:50.000,2022-05-20 22:16:50.000,"038.08.008.F04.04E",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87229109",CLOSE,2022-06-10 00:06:55.000,VENDOR,,
"91991285",WTSCH,2022-05-20 22:17:11.000,2022-05-20 22:17:11.000,"038.08.008.F03.03H",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,W,1,LBPXRF05,DEV038,"87229098",APPR,2021-12-17 10:42:41.000,VENDOR,,
"91991290",WTSCH,2022-05-20 22:18:19.000,2022-05-20 22:18:19.000,"038.04.004.F14.14F",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228345",CLOSE,2022-05-20 23:31:10.000,VENDOR,,
"91991291",WTSCH,2022-05-20 22:18:35.000,2022-05-20 22:18:35.000,"038.02.002.F03.03C",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,W,1,LBPXRF05,DEV038,"87227476",CLOSE,2022-05-20 23:30:45.000,VENDOR,,
"91991294",WTSCH,2022-05-20 22:19:03.000,2022-05-20 22:19:03.000,"038.04.004.F07.07H",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228229",CLOSE,2022-05-20 23:30:50.000,VENDOR,,
"91991307",WTSCH,2022-05-20 22:20:56.000,2022-05-20 22:20:56.000,"038.04.004.F07.07D",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228220",CLOSE,2022-05-20 23:48:34.000,VENDOR,,
"91904206",APPR,2022-05-23 11:04:21.000,2022-05-19 16:09:22.000,"038.01.001.F07.07H","Bathroom Condition of Paint MINOR MOLD ON CEILING Amount of Unsatisfactory Paint in Square Feet [<2,",PAINT,NEEDSPAINTING,V10001,,APPR,A,1,LBPDEFCU6,DEV038,"89167350",CLOSE,2022-05-20 20:59:30.000,VENDOR,,
"92020681",WTSCH,2022-05-23 12:23:09.000,2022-05-23 09:57:27.000,"038.09.009.F12.12A",paint entire apt,PAINT,NEEDSPAINTING,V10001,,,A,1,,DEV038,"90081021",CLOSE,2022-05-23 09:57:44.000,PAINTSPV,PAINT,NEEDSPAINTING
"92020689",WTSCH,2022-05-23 12:23:29.000,2022-05-23 10:43:22.000,"038.13.013.F03.03C","need painting in bathroom, hallway, living room and kit.",PAINT,PEELING,V10001,,,A,1,,DEV038,"90142542",CLOSE,2022-05-23 10:43:33.000,PAINTSPV,PAINT,NEEDSPAINTING
"92020701",WTSCH,2022-05-23 12:24:06.000,2022-05-23 11:22:03.000,"038.10.010.F13.13B",paint entire apartment.,PAINT,PEELING,V10001,,,A,1,,DEV038,"89993258",CLOSE,2022-05-23 11:23:54.000,PAINTSPV,PAINT,PEELING
"92023607",WTSCH,2022-05-23 13:49:22.000,2022-05-23 13:49:22.000,"038.07.007.F12.12G.BTH01",Bath Tub / Shower enamel,BATHTUBSHOWER,ENAMELDAMAGEDRUSTED,V10001,,,XW,1,ASSESSMENT,DEV038,"86734727",CLOSE,2022-05-23 20:36:19.000,MAINT,,
"92026165",WTSCH,2022-05-23 14:58:35.000,2022-05-23 13:33:04.000,"038.08.008.F14.14A",paint entire apartment,PAINT,PEELING,V10001,,,A,1,,DEV038,"89941523",CLOSE,2022-05-23 13:34:02.000,PAINTSPV,PAINT,NEEDSPAINTING
"92032439",WTSCH,2022-05-23 22:32:55.000,2022-05-23 22:32:55.000,"038.02.002.F03.03B",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227475",CLOSE,2022-05-23 23:56:22.000,VENDOR,,
"92032440",WTSCH,2022-05-23 22:33:07.000,2022-05-23 22:33:07.000,"038.02.002.F06.06B",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,W,1,LBPXRF05,DEV038,"87227524",CLOSE,2022-07-06 23:33:06.000,VENDOR,,
"92032441",WTSCH,2022-05-23 22:33:24.000,2022-05-23 22:33:24.000,"038.02.002.F07.07A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227535",CLOSE,2022-05-23 23:55:46.000,VENDOR,,
"92032442",WTSCH,2022-05-23 22:33:38.000,2022-05-23 22:33:38.000,"038.02.002.F07.07C",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227540",CLOSE,2022-05-23 23:31:54.000,VENDOR,,
"92032443",WTSCH,2022-05-23 22:33:50.000,2022-05-23 22:33:50.000,"038.02.002.F07.07G",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227550",CLOSE,2022-06-28 23:31:01.000,VENDOR,,
"92032445",WTSCH,2022-05-23 22:34:10.000,2022-05-23 22:34:10.000,"038.02.002.F08.08C",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227558",CLOSE,2022-05-23 23:52:42.000,VENDOR,,
"92032446",WTSCH,2022-05-23 22:34:34.000,2022-05-23 22:34:34.000,"038.02.002.F09.09F",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227579",CLOSE,2022-07-06 23:30:49.000,VENDOR,,
"92032451",WTSCH,2022-05-23 22:34:51.000,2022-05-23 22:34:51.000,"038.02.002.F11.11F",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227614",CLOSE,2022-06-30 23:30:23.000,VENDOR,,
"92032452",WTSCH,2022-05-23 22:35:05.000,2022-05-23 22:35:05.000,"038.02.002.F12.12C",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227620",CLOSE,2022-05-23 23:54:49.000,VENDOR,,
"92032454",WTSCH,2022-05-23 22:35:22.000,2022-05-23 22:35:22.000,"038.02.002.F12.12D",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227624",CLOSE,2022-07-11 23:35:15.000,VENDOR,,
"92032457",WTSCH,2022-05-23 22:35:53.000,2022-05-23 22:35:53.000,"038.02.002.F13.13G",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227648",CLOSE,2022-05-23 23:31:38.000,VENDOR,,
"92032459",WTSCH,2022-05-23 22:36:49.000,2022-05-23 22:36:49.000,"038.02.002.F14.14G",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227662",CLOSE,2022-05-23 23:54:59.000,VENDOR,,
"92032461",WTSCH,2022-05-23 22:37:07.000,2022-05-23 22:37:07.000,"038.02.002.F14.14H",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227666",CLOSE,2022-07-06 23:32:38.000,VENDOR,,
"92032462",WTSCH,2022-05-23 22:37:20.000,2022-05-23 22:37:20.000,"038.02.014.F01.01C",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227667",CLOSE,2022-05-23 23:31:43.000,VENDOR,,
"92032463",WTSCH,2022-05-23 22:37:38.000,2022-05-23 22:37:38.000,"038.02.014.F01.01D",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227668",CLOSE,2022-05-23 23:31:12.000,VENDOR,,
"92032464",WTSCH,2022-05-23 22:37:49.000,2022-05-23 22:37:49.000,"038.02.014.F01.01E",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227673",CLOSE,2022-05-23 23:33:10.000,VENDOR,,
"92032465",WTSCH,2022-05-23 22:38:01.000,2022-05-23 22:38:01.000,"038.02.014.F01.01F",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227674",CLOSE,2022-05-23 23:56:56.000,VENDOR,,
"92032466",WTSCH,2022-05-23 22:38:17.000,2022-05-23 22:38:17.000,"038.02.014.F08.08E",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227786",CLOSE,2022-07-06 23:33:02.000,VENDOR,,
"92032468",WTSCH,2022-05-23 22:38:35.000,2022-05-23 22:38:35.000,"038.02.014.F11.11G",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227838",CLOSE,2022-07-06 23:32:17.000,VENDOR,,
"92032469",WTSCH,2022-05-23 22:38:56.000,2022-05-23 22:38:56.000,"038.04.004.F12.12A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228296",CLOSE,2022-07-06 23:30:08.000,VENDOR,,
"62885494",APPR,2022-05-24 14:06:43.000,2018-11-15 14:43:43.000,"038.07.007.F10.10C",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,APPR,XA,1,LBPDEFNOCU6,DEV038,"61385325",CLOSE,2018-11-15 20:27:38.000,VENDOR,,
"92048548",WTSCH,2022-05-24 14:59:08.000,2022-05-24 14:59:04.000,"038.11.011.F04.04A",door need paint,PAINT,NEEDSPAINTING,M10357,,,A,1,,DEV038,"92041796",CLOSE,2022-05-24 14:59:31.000,MAINT,DOORAPTENTRANCE,NEEDSPAINTING
"92062593",APPR,2022-05-25 11:26:23.000,2022-05-25 11:26:21.000,"038.04.004.LOB01",Armature need replacement damaged,DOORMAINENTR,DOOROFFHINGES,V10001,,APPR,C,1,,DEV038,"92050225",CLOSE,2022-05-25 11:26:29.000,MAINT,DOORMAINENTR,LOCKOOO
"65375858",APPR,2022-05-25 14:25:33.000,2019-01-31 10:21:47.000,"038.07.007.F06.06B",Kitchen Condition of Paint Wall 3. radiator and pipes peeling Amount of Unsatisfactory Paint in,PAINT,NEEDSPAINTING,V10001,,APPR,A,1,LBPDEFNOCU6,DEV038,"61385085",CLOSE,2019-01-31 20:14:43.000,VENDOR,,
"92068790",WTSCH,2022-05-25 15:59:42.000,2022-05-25 15:59:42.000,"038.02.014.F14.14A",want floor tiles,FLOOR,FLOORTILESDML,V10001,,,W,1,,DEV038,"91855543",CLOSE,2022-05-26 09:09:33.000,MAINT,FLOOR,FLOORTILESDML
"92068848",APPR,2022-05-25 16:02:31.000,2022-05-25 16:01:47.000,"038.07.007.F06.06D",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,APPR,A,1,ASSESSMENT,DEV038,"86761202",CLOSE,2022-05-25 20:57:20.000,MAINT,,
"92076246",WTSCH,2022-05-26 09:09:58.000,2022-05-26 09:09:58.000,"038.07.007.F04.04A.BD02",Floor previous flooding,FLOOR,FLOORTILESDML,V10001,,,W,1,ASSESSMENT,DEV038,"86766758",CLOSE,2022-05-26 20:54:50.000,MAINT,,
"92076248",WTSCH,2022-05-26 09:09:59.000,2022-05-26 09:09:59.000,"038.07.007.F04.04A.BD03",Floor,FLOOR,FLOORTILESDML,V10001,,,W,1,ASSESSMENT,DEV038,"86766758",CLOSE,2022-05-26 20:54:50.000,MAINT,,
"92076251",WTSCH,2022-05-26 09:10:00.000,2022-05-26 09:10:00.000,"038.07.007.F04.04A.LIV01",Floor,FLOOR,FLOORTILESDML,V10001,,,W,1,ASSESSMENT,DEV038,"86766758",CLOSE,2022-05-26 20:54:50.000,MAINT,,
"92076684",APPR,2022-05-26 09:27:07.000,2022-05-26 09:27:05.000,"038.02.002.F01.DCTR01.RM01",Farts,ALARM,FOLLOWUP,V10001,,APPR,C,1,,DEV038,"92060682",CLOSE,2022-05-26 09:27:08.000,MAINT,SMOKEDETECTOR,OUTOFORDER
"92078623",WTSCH,2022-05-26 10:33:43.000,2022-05-26 10:33:43.000,"038.07.007.F04.04C.BD01",Floor,FLOOR,FLOORTILESDML,V10001,,,,1,ASSESSMENT,DEV038,"86768638",CLOSE,2022-05-26 20:54:45.000,MAINT,,
"62884917",APPR,2022-05-26 10:34:26.000,2018-11-15 14:18:43.000,"038.07.007.F04.04C",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,APPR,XA,1,LBPDEFNOCU6,DEV038,"61385391",CLOSE,2018-11-15 20:29:45.000,VENDOR,,
"92080249",WTSCH,2022-05-26 11:29:38.000,2022-05-26 11:29:38.000,"038.07.007.F04.04D.KIT01",Floor,FLOOR,FLOORTILESDML,V10001,,,,1,ASSESSMENT,DEV038,"86767689",CLOSE,2022-05-26 20:24:35.000,MAINT,,
"92080253",WTSCH,2022-05-26 11:29:41.000,2022-05-26 11:29:41.000,"038.07.007.F04.04D.BTH01",Floor,FLOOR,FLOORTILESDML,V10001,,,,1,ASSESSMENT,DEV038,"86767689",CLOSE,2022-05-26 20:24:35.000,MAINT,,
"92080254",WTSCH,2022-05-26 11:29:42.000,2022-05-26 11:29:42.000,"038.07.007.F04.04D.FH01",Floor,FLOOR,FLOORTILESDML,V10001,,,,1,ASSESSMENT,DEV038,"86767689",CLOSE,2022-05-26 20:24:35.000,MAINT,,
"92081745",WTSCH,2022-05-26 12:31:39.000,2022-05-26 11:34:34.000,"038.01.001.F08.08E.BTH01",needs paint tub,BATHTUBSHOWER,ENAMELDAMAGEDRUSTED,V10001,,,W,1,,DEV038,"92044533",CLOSE,2022-05-26 11:34:43.000,MAINT,BATHTUBSHOWER,ENAMELDAMAGEDRUSTED
"92087444",APPR,2022-05-26 17:10:29.000,2022-05-26 17:09:34.000,"038.07.007.F06.06H","2121148-1103",PAINT,NEEDSPAINTING,V10001,,APPR,A,1,ASSESSMENT,DEV038,"86757463",CLOSE,2022-05-26 20:55:20.000,MAINT,,
"92090771",WTSCH,2022-05-26 22:20:24.000,2022-05-26 22:20:24.000,"038.03.003.F12.12C",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,W,1,LBPXRF05,DEV038,"87228070",CLOSE,2022-07-01 23:30:36.000,VENDOR,,
"92090772",WTSCH,2022-05-26 22:20:36.000,2022-05-26 22:20:36.000,"038.03.003.F09.09F",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228029",CLOSE,2022-05-26 23:32:49.000,VENDOR,,
"92090775",WTSCH,2022-05-26 22:20:53.000,2022-05-26 22:20:53.000,"038.03.003.F09.09A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228018",CLOSE,2022-05-26 23:45:40.000,VENDOR,,
"92090777",WTSCH,2022-05-26 22:21:07.000,2022-05-26 22:21:07.000,"038.03.003.F05.05E",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227959",CLOSE,2022-06-30 23:33:42.000,VENDOR,,
"92090780",WTSCH,2022-05-26 22:21:19.000,2022-05-26 22:21:19.000,"038.02.014.F07.07A",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,W,1,LBPXRF05,DEV038,"87227759",CLOSE,2022-06-30 23:49:51.000,VENDOR,,
"92090784",WTSCH,2022-05-26 22:21:32.000,2022-05-26 22:21:32.000,"038.02.014.F04.04F",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227721",CLOSE,2022-06-30 23:52:37.000,VENDOR,,
"92090785",WTSCH,2022-05-26 22:21:43.000,2022-05-26 22:21:43.000,"038.02.014.F04.04A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227707",CLOSE,2022-06-30 23:50:58.000,VENDOR,,
"92090786",WTSCH,2022-05-26 22:22:05.000,2022-05-26 22:22:05.000,"038.01.001.F02.02F",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227237",CLOSE,2022-07-01 23:37:13.000,VENDOR,,
"92100153",APPR,2022-05-27 13:51:13.000,2022-05-27 13:50:08.000,"038.07.007.F02.02A",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,APPR,A,1,ASSESSMENT,DEV038,"86774160",CLOSE,2022-05-27 20:37:55.000,MAINT,,
"92100812",WTSCH,2022-05-27 14:21:17.000,2022-05-27 14:21:17.000,"038.07.007.F02.02C.BD01",Floor,FLOOR,FLOORTILESDML,V10001,,,W,1,ASSESSMENT,DEV038,"86776929",CLOSE,2022-05-27 20:35:27.000,MAINT,,
"92100815",WTSCH,2022-05-27 14:21:18.000,2022-05-27 14:21:18.000,"038.07.007.F02.02C.LIV01",Floor,FLOOR,FLOORTILESDML,V10001,,,W,1,ASSESSMENT,DEV038,"86776929",CLOSE,2022-05-27 20:35:27.000,MAINT,,
"92100829",APPR,2022-05-27 14:22:02.000,2022-05-27 14:21:09.000,"038.07.007.F02.02C",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,APPR,A,1,ASSESSMENT,DEV038,"86776929",CLOSE,2022-05-27 20:35:27.000,MAINT,,
"92106792",WTSCH,2022-05-27 22:11:43.000,2022-05-27 22:11:43.000,"038.04.004.F07.07G",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228228",CLOSE,2022-07-06 23:31:00.000,VENDOR,,
"92106793",WTSCH,2022-05-27 22:11:53.000,2022-05-27 22:11:53.000,"038.04.004.F07.07E",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228222",CLOSE,2022-07-06 23:30:12.000,VENDOR,,
"92106794",WTSCH,2022-05-27 22:12:05.000,2022-05-27 22:12:05.000,"038.04.004.F06.06H",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228212",APPR,2021-12-17 10:41:05.000,VENDOR,,
"92106795",WTSCH,2022-05-27 22:12:14.000,2022-05-27 22:12:14.000,"038.04.004.F04.04D",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228169",CLOSE,2022-06-28 23:30:30.000,VENDOR,,
"92106797",WTSCH,2022-05-27 22:13:01.000,2022-05-27 22:13:01.000,"038.03.003.F09.09B",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228020",CLOSE,2022-06-30 23:30:06.000,VENDOR,,
"92106798",WTSCH,2022-05-27 22:13:17.000,2022-05-27 22:13:17.000,"038.03.003.F07.07H",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227995",CLOSE,2022-07-06 23:32:50.000,VENDOR,,
"92106799",WTSCH,2022-05-27 22:13:29.000,2022-05-27 22:13:29.000,"038.02.014.F09.09A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227791",CLOSE,2022-05-27 23:31:31.000,VENDOR,,
"92106800",WTSCH,2022-05-27 22:13:41.000,2022-05-27 22:13:41.000,"038.02.014.F06.06B",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227747",CLOSE,2022-05-27 23:30:56.000,VENDOR,,
"92106801",WTSCH,2022-05-27 22:13:59.000,2022-05-27 22:13:59.000,"038.02.014.F05.05H",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227742",CLOSE,2022-05-27 23:30:07.000,VENDOR,,
"92106802",WTSCH,2022-05-27 22:14:12.000,2022-05-27 22:14:12.000,"038.02.014.F05.05D",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227735",CLOSE,2022-05-27 23:30:21.000,VENDOR,,
"92106803",WTSCH,2022-05-27 22:14:21.000,2022-05-27 22:14:21.000,"038.02.014.F04.04D",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227717",CLOSE,2022-05-27 23:37:12.000,VENDOR,,
"92106804",WTSCH,2022-05-27 22:14:34.000,2022-05-27 22:14:34.000,"038.02.014.F02.02F",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227689",CLOSE,2022-05-27 23:31:08.000,VENDOR,,
"92106805",WTSCH,2022-05-27 22:15:11.000,2022-05-27 22:15:11.000,"038.02.002.F05.05B",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227506",CLOSE,2022-05-27 23:36:15.000,VENDOR,,
"92106806",WTSCH,2022-05-27 22:15:24.000,2022-05-27 22:15:24.000,"038.02.002.F04.04E",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227497",CLOSE,2022-05-27 23:36:12.000,VENDOR,,
"92106807",WTSCH,2022-05-27 22:15:34.000,2022-05-27 22:15:34.000,"038.02.002.F03.03F",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227483",CLOSE,2022-05-27 23:31:06.000,VENDOR,,
"92106808",WTSCH,2022-05-27 22:15:45.000,2022-05-27 22:15:45.000,"038.02.002.F01.01F",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227454",CLOSE,2022-05-27 23:36:51.000,VENDOR,,
"92106810",WTSCH,2022-05-27 22:15:56.000,2022-05-27 22:15:56.000,"038.01.001.F14.14B",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227433",CLOSE,2022-05-27 23:37:02.000,VENDOR,,
"92106811",WTSCH,2022-05-27 22:16:06.000,2022-05-27 22:16:06.000,"038.01.001.F09.09C",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227347",CLOSE,2022-05-27 23:30:45.000,VENDOR,,
"92106812",WTSCH,2022-05-27 22:16:19.000,2022-05-27 22:16:19.000,"038.01.001.F08.08H",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227344",CLOSE,2022-07-08 23:32:22.000,VENDOR,,
"92155400",WTSCH,2022-05-31 09:08:00.000,2022-05-31 09:08:00.000,"038.07.007.F10.10B.BTH01",Floor,FLOOR,FLOORTILESDML,V10001,,,W,1,ASSESSMENT,DEV038,"86742366",CLOSE,2022-05-31 20:18:24.000,MAINT,,
"92155450",WTSCH,2022-05-31 09:09:55.000,2022-05-31 09:09:55.000,"038.02.014.F11.11C",needs floor,FLOOR,FLOORTILESDML,V10001,,,W,1,,DEV038,"92020482",CLOSE,2022-05-31 09:10:10.000,MAINT,FLOOR,FLOORTILESDML
"67189948",WTSCH,2022-05-31 11:13:24.000,2019-06-12 21:06:38.000,"038.03.003.F10.10E",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,CAN,W,1,LBPXRF,DEV038,"66506733",CLOSE,2019-10-17 23:31:01.000,VENDOR,,
"92165457",WTSCH,2022-05-31 15:25:10.000,2022-05-31 15:25:04.000,"038.02.002.F07.07D",vendors,FLOOR,FLOORTILESDML,V10001,,,W,1,,DEV038,"92155992",CLOSE,2022-05-31 15:25:12.000,MAINT,FLOOR,VINYLCOVEBASEFLOORDL
"92166597",APPR,2022-05-31 16:08:52.000,2022-05-31 16:08:51.000,"038.02.002.F01.DCTR01",needs vendors,DOORMAINENTR,PANICBAROOO,V10001,,APPR,C,1,,DEV038,"92100120",CLOSE,2022-05-31 16:08:55.000,MAINT,DOORMAINENTR,NOTCLOSESTICKS
"92170351",WTSCH,2022-05-31 22:10:57.000,2022-05-31 22:10:57.000,"038.13.013.F14.14G",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87230413",APPR,2021-12-17 10:44:58.000,VENDOR,,
"92170352",WTSCH,2022-05-31 22:10:58.000,2022-05-31 22:10:58.000,"038.13.013.F14.14G",Paint Vendor,PAINT,NEEDSPAINTING,V10001,,,A,1,LBPXRF05,DEV038,"87230413",APPR,2021-12-17 10:44:58.000,VENDOR,,
"92170354",WTSCH,2022-05-31 22:11:15.000,2022-05-31 22:11:15.000,"038.13.013.F09.09F",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,,1,LBPXRF05,DEV038,"87230325",CLOSE,2022-05-31 23:37:23.000,VENDOR,,
"92170355",WTSCH,2022-05-31 22:11:26.000,2022-05-31 22:11:26.000,"038.07.007.F02.02H",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228860",APPR,2021-12-17 10:42:12.000,VENDOR,,
"92364936",WTSCH,2022-06-01 08:24:45.000,2022-05-31 18:58:30.000,"038.01.001.LOB01",door fobkey,DOORMAINENTR,KEYSWITCHOOO,V10001,,,C,1,,DEV038,"92118644",CLOSE,2022-05-31 18:58:34.000,MAINT,DOORPUBLICSPACE,LOCKOOO
"67284557",WTSCH,2022-06-01 10:54:23.000,2019-06-20 17:46:20.000,"038.02.002.F07.07G",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,CAN,W,1,LBPXRF,DEV038,"66505943",CLOSE,2019-10-25 23:30:42.000,VENDOR,,
"62883053",APPR,2022-06-01 15:07:38.000,2018-11-15 12:56:25.000,"038.08.008.F14.14E",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,APPR,A,1,LBPDEFNOCU6,DEV038,"61383775",CLOSE,2018-11-15 20:39:16.000,VENDOR,,
"92399544",WTSCH,2022-06-01 15:54:42.000,2022-06-01 15:54:42.000,"038.08.008.F14.14B.KIT01",Floor,FLOOR,FLOORTILESDML,V10001,,,W,1,ASSESSMENT,DEV038,"86779624",CLOSE,2022-06-01 20:57:52.000,MAINT,,
